BirdID,jdate,daily_nsd,days_numeric,year,nsd_plot_data
9001_2023,2023-02-01,1056.3870089680572,32,2023,0.03250210776192918
9001_2023,2023-02-02,2704.240974081606,33,2023,0.052002317006856584
9001_2023,2023-02-03,6759.792408184874,34,2023,0.08221795672591768
9001_2023,2023-02-04,9955.135012728211,35,2023,0.09977542288924769
9001_2023,2023-02-05,11473.927340011402,36,2023,0.10711641956306886
9001_2023,2023-02-06,25778.98805519788,37,2023,0.16055836339225024
9001_2023,2023-02-07,49005.797821113665,38,2023,0.22137253176741162
9001_2023,2023-02-08,85250.00439991307,39,2023,0.2919760339478449
9001_2023,2023-02-09,146227.319310114,40,2023,0.382396808708067
9001_2023,2023-02-10,48469.416252017305,41,2023,0.2201577076825095
9001_2023,2023-02-11,14476.237434326802,42,2023,0.12031723664681965
9001_2023,2023-02-12,14380.625730727776,43,2023,0.1199192467068059
9001_2023,2023-02-13,18654.373948179018,44,2023,0.13658101606072134
9001_2023,2023-02-14,25833.73905790882,45,2023,0.16072877482861872
9001_2023,2023-02-15,52311.737058683335,46,2023,0.22871759236815023
9001_2023,2023-02-16,59589.373283672,47,2023,0.24410934698137227
9001_2023,2023-02-17,86369.19420331866,48,2023,0.2938863627379104
9001_2023,2023-02-18,44642.500665301806,49,2023,0.21128772010058183
9001_2023,2023-02-19,140334.22764506945,50,2023,0.37461210290788716
9001_2023,2023-02-20,136901.8718196396,51,2023,0.3700025294773532
9001_2023,2023-02-21,166705.4480706232,52,2023,0.4082957850267661
9001_2023,2023-02-22,105432.44534207464,53,2023,0.3247036269308901
9001_2023,2023-02-23,282174.09568307013,54,2023,0.5312006171712059
9001_2023,2023-02-24,313419.0656951696,55,2023,0.5598384282051113
9001_2023,2023-02-25,262437.7498021274,56,2023,0.5122867847232909
9001_2023,2023-02-26,153326.5340856158,57,2023,0.39156932219674184
9001_2023,2023-02-27,60075.29256861988,58,2023,0.24510261640508832
9001_2023,2023-02-28,87859.57092375078,59,2023,0.2964111518208294
9001_2023,2023-03-01,488275.4093040677,60,2023,0.6987670636943815
9001_2023,2023-03-02,397376.00266754476,61,2023,0.6303776666947717
9001_2023,2023-03-03,87285.11676267022,62,2023,0.29544054691709165
9001_2023,2023-03-04,440948.75301714643,63,2023,0.6640397224693312
9001_2023,2023-03-05,280777.72089436796,64,2023,0.5298846297963057
9001_2023,2023-03-06,178757.67569162286,65,2023,0.42279744049795626
9001_2023,2023-03-07,326192.4454638217,66,2023,0.5711325988453309
9001_2023,2023-03-08,153711.34467952582,67,2023,0.39206038397104825
9001_2023,2023-03-09,169587.03018143738,68,2023,0.41180945858665924
9001_2023,2023-03-10,302079.05269417475,69,2023,0.5496171874079037
9001_2023,2023-03-11,376469.81527859374,70,2023,0.6135713611949255
9001_2023,2023-03-12,367396.44864908094,71,2023,0.6061323689171211
9001_2023,2023-03-13,419391.93370812916,72,2023,0.6476047665884873
9001_2023,2023-03-14,476693.0464191833,73,2023,0.6904296100394183
9001_2023,2023-03-15,844140.9149359514,74,2023,0.9187714160420705
9001_2023,2023-03-16,204630.68073171366,75,2023,0.4523612281481622
9001_2023,2023-03-17,501134.02636658895,76,2023,0.7079082047600445
9001_2023,2023-03-18,184585.92778452073,77,2023,0.42963464453477296
9001_2023,2023-03-19,242551.77519916912,78,2023,0.4924954570340412
9001_2023,2023-03-20,126004.4775056323,79,2023,0.3549710939015067
9001_2023,2023-03-21,70716.91343934658,80,2023,0.2659265188719368
9001_2023,2023-03-22,472265.0771370236,81,2023,0.6872154517595073
9001_2023,2023-03-23,282799.0655894437,82,2023,0.5317885534584622
9001_2023,2023-03-24,93289.10551293295,83,2023,0.3054326529906928
9001_2023,2023-03-25,439631.22906602116,84,2023,0.6630469282532129
9001_2023,2023-03-26,91583.38020287671,85,2023,0.30262746108520405
9001_2023,2023-03-27,141547.04483949326,86,2023,0.376227384489079
9001_2023,2023-03-28,436065.24032347725,87,2023,0.6603523607313577
9001_2023,2023-03-29,69498.43242736816,88,2023,0.26362555344155875
9001_2023,2023-03-30,198718.15292080014,89,2023,0.4457781431618201
9001_2023,2023-03-31,245261.23295577586,90,2023,0.4952385616607171
9001_2023,2023-04-01,265374.57027358626,91,2023,0.5151451933907432
9001_2023,2023-04-02,183182.51909721657,92,2023,0.4279982699698874
9001_2023,2023-04-03,204243.66433974044,93,2023,0.45193325208457547
9001_2023,2023-04-04,245474.54640228397,94,2023,0.4954538791878452
9001_2023,2023-04-05,312673.8122127955,95,2023,0.5591724351332024
9001_2023,2023-04-06,293330.2472358859,96,2023,0.5415997112590496
9001_2023,2023-04-07,317577.8286235429,97,2023,0.563540440983203
9001_2023,2023-04-08,149221.27613910582,98,2023,0.38629169825289517
9001_2023,2023-04-09,196848.13231800622,99,2023,0.4436757062517692
9001_2023,2023-04-10,213906.2998464741,100,2023,0.46250005388807697
9001_2023,2023-04-11,416033.73158180685,101,2023,0.6450067686325522
9001_2023,2023-04-12,751996.1503792392,102,2023,0.8671771159222545
9001_2023,2023-04-13,344156.81618735386,103,2023,0.5866488014028103
9001_2023,2023-04-14,468031.2858156442,104,2023,0.684128120906928
9001_2023,2023-04-15,528120.3101080131,105,2023,0.7267188659364865
9001_2023,2023-04-16,719525.9340955699,106,2023,0.8482487454134959
9001_2023,2023-04-17,715380.1854326981,107,2023,0.8458015047472416
9001_2023,2023-04-18,1994908.3989797072,108,2023,1.4124122624006445
9001_2023,2023-04-19,1683996.2554477705,109,2023,1.2976888130240511
9001_2023,2023-04-20,1319888.7699954645,110,2023,1.1488641216416606
9001_2023,2023-04-21,512176.762609124,111,2023,0.7156652587691567
9001_2023,2023-04-22,605702.5109802386,112,2023,0.7782689194489515
9001_2023,2023-04-23,1215807.9641110648,113,2023,1.1026368233063253
9001_2023,2023-04-24,422680.11165335274,114,2023,0.6501385326631184
9001_2023,2023-04-25,838345.075805942,115,2023,0.915611858707576
9001_2023,2023-04-26,5416131.987289603,116,2023,2.3272584702369445
9001_2023,2023-04-27,13411848.494259559,117,2023,3.662219066940092
9001_2023,2023-04-28,17327321.812982686,118,2023,4.162609976082637
9001_2023,2023-04-29,15971885.135911861,119,2023,3.9964840967920616
9001_2023,2023-04-30,17562595.593373507,120,2023,4.190775058789663
